event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue,user_id,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce,date
evt_002384,2026-03-12 00:26:00,demo_publisher,site A,sess_001989,page_086,notícias,lateral,nativo,tablet,MX,3,3,1,1,0.00923,user_002075,orgânico,0,1,95.0,68.1,1,2026-03-12
evt_002385,2026-04-22 12:07:00,demo_publisher,site C,sess_001105,page_043,estilo de vida,rodapé fixo,mídia rica,computador,BR,5,5,3,2,0.04007,user_001662,orgânico,0,1,7.9,71.7,1,2026-04-22
evt_002386,2026-04-27 04:17:00,demo_publisher,site B,sess_001214,page_026,finanças,lateral,mídia rica,celular,BR,3,1,1,0,0.00883,user_000198,orgânico,0,1,126.1,76.4,1,2026-04-27
evt_002387,2026-04-28 12:51:00,demo_publisher,site A,sess_001671,page_066,finanças,intersticial,banner,celular,BR,3,0,0,0,0.00378,user_001478,orgânico,0,1,40.0,47.3,1,2026-04-28
evt_002388,2026-04-27 08:13:00,demo_publisher,site A,sess_001803,page_110,esportes,meio do artigo,banner,computador,BR,1,0,0,0,0.00086,user_001168,redes sociais,1,1,89.0,53.7,0,2026-04-27
evt_002389,2026-04-22 08:55:00,demo_publisher,site B,sess_000560,page_001,notícias,intersticial,nativo,computador,BR,4,3,2,0,0.01402,user_002388,orgânico,0,1,37.3,36.1,1,2026-04-22
evt_002390,2026-03-28 06:27:00,demo_publisher,site A,sess_001983,page_050,estilo de vida,rodapé fixo,nativo,computador,BR,1,1,1,0,0.00736,user_000920,referência,0,1,33.9,77.4,1,2026-03-28
evt_002391,2026-03-12 12:54:00,demo_publisher,site A,sess_001038,page_129,finanças,rodapé fixo,vídeo,celular,BR,3,2,2,0,0.00918,user_002867,orgânico,1,1,45.5,64.4,0,2026-03-12
evt_002392,2026-04-07 00:42:00,demo_publisher,site C,sess_001860,page_055,finanças,rodapé fixo,banner,celular,BR,3,3,3,0,0.01493,user_001845,orgânico,0,1,86.8,73.0,0,2026-04-07
evt_002393,2026-03-14 05:56:00,demo_publisher,site B,sess_000235,page_014,entretenimento,meio do artigo,nativo,computador,BR,5,2,1,0,0.01248,user_000392,orgânico,0,1,35.1,45.0,0,2026-03-14
evt_002394,2026-03-29 09:20:00,demo_publisher,site A,sess_000195,page_060,tecnologia,rodapé fixo,mídia rica,celular,BR,5,3,3,0,0.01874,user_001210,orgânico,0,1,78.4,71.1,0,2026-03-29
evt_002395,2026-04-09 08:44:00,demo_publisher,site A,sess_001769,page_095,notícias,meio do artigo,mídia rica,celular,BR,4,1,0,0,0.0043,user_002651,direto,0,1,64.4,71.8,0,2026-04-09
evt_002396,2026-04-26 19:04:00,demo_publisher,site B,sess_001345,page_139,estilo de vida,rodapé fixo,banner,celular,BR,4,2,1,0,0.01089,user_000764,direto,0,1,125.8,29.8,1,2026-04-26
evt_002397,2026-03-18 08:16:00,demo_publisher,site B,sess_000350,page_088,notícias,rodapé fixo,mídia rica,computador,BR,2,2,2,0,0.01856,user_002114,redes sociais,0,1,86.4,74.2,0,2026-03-18
evt_002398,2026-03-16 02:45:00,demo_publisher,site C,sess_001789,page_008,notícias,rodapé fixo,banner,celular,BR,3,3,2,0,0.00436,user_002350,referência,1,1,17.0,35.2,1,2026-03-16
evt_002399,2026-04-14 02:00:00,demo_publisher,site B,sess_000205,page_113,tecnologia,meio do artigo,nativo,computador,BR,6,4,3,0,0.02363,user_002077,orgânico,1,1,48.8,44.7,0,2026-04-14
evt_002400,2026-03-01 09:18:00,demo_publisher,site C,sess_001364,page_109,notícias,rodapé fixo,banner,computador,BR,5,4,4,0,0.01009,user_000272,redes sociais,0,1,77.0,76.7,0,2026-03-01
evt_002401,2026-04-03 23:38:00,demo_publisher,site B,sess_000410,page_091,esportes,rodapé fixo,nativo,celular,BR,5,3,3,0,0.01434,user_001123,orgânico,0,1,24.9,45.4,0,2026-04-03
evt_002402,2026-04-14 18:07:00,demo_publisher,site B,sess_000142,page_125,entretenimento,lateral,banner,tablet,BR,6,5,4,0,0.00848,user_001045,orgânico,0,1,71.0,60.8,0,2026-04-14
evt_002403,2026-04-03 01:18:00,demo_publisher,site B,sess_001612,page_107,tecnologia,meio do artigo,banner,computador,BR,1,1,1,0,0.00826,user_001032,orgânico,0,1,105.9,56.5,0,2026-04-03
evt_002404,2026-03-24 00:53:00,demo_publisher,site A,sess_001694,page_033,entretenimento,rodapé fixo,banner,computador,BR,1,1,1,0,0.00305,user_002637,direto,0,1,31.9,29.6,1,2026-03-24
evt_002405,2026-04-19 17:06:00,demo_publisher,site B,sess_000212,page_059,entretenimento,rodapé fixo,mídia rica,tablet,BR,1,1,1,0,0.00277,user_000017,referência,0,1,75.0,86.7,0,2026-04-19
evt_002406,2026-03-23 06:17:00,demo_publisher,site A,sess_000187,page_071,esportes,meio do artigo,nativo,celular,BR,3,2,1,0,0.01219,user_001617,orgânico,0,1,286.5,86.9,1,2026-03-23
evt_002407,2026-04-12 15:10:00,demo_publisher,site A,sess_001229,page_068,estilo de vida,meio do artigo,vídeo,celular,BR,5,5,4,0,0.04526,user_002946,orgânico,0,1,55.7,67.7,0,2026-04-12
evt_002408,2026-03-28 20:21:00,demo_publisher,site A,sess_000058,page_089,esportes,lateral,nativo,computador,BR,6,5,3,0,0.02672,user_002626,referência,0,1,71.1,52.4,0,2026-03-28
evt_002409,2026-03-02 14:16:00,demo_publisher,site B,sess_001492,page_098,estilo de vida,lateral,banner,celular,BR,4,3,2,0,0.00919,user_001819,direto,0,1,61.7,60.4,1,2026-03-02
evt_002410,2026-04-01 19:56:00,demo_publisher,site C,sess_001831,page_015,esportes,meio do artigo,banner,tablet,BR,5,5,2,0,0.03273,user_002993,direto,0,1,39.7,85.2,0,2026-04-01
evt_002411,2026-03-03 23:13:00,demo_publisher,site B,sess_001502,page_080,notícias,meio do artigo,banner,computador,BR,6,4,2,0,0.02404,user_001207,redes sociais,0,1,36.2,48.1,0,2026-03-03
evt_002412,2026-04-25 20:34:00,demo_publisher,site A,sess_000462,page_006,notícias,rodapé fixo,banner,celular,MX,2,2,2,0,0.00867,user_001834,orgânico,1,1,32.6,49.9,0,2026-04-25
evt_002413,2026-04-06 02:14:00,demo_publisher,site C,sess_000380,page_072,tecnologia,rodapé fixo,mídia rica,celular,US,5,3,2,0,0.01164,user_001631,direto,0,1,18.8,54.1,1,2026-04-06
evt_002414,2026-03-23 07:43:00,demo_publisher,site A,sess_001361,page_059,notícias,meio do artigo,banner,tablet,AR,4,4,2,0,0.01457,user_000142,orgânico,0,1,27.3,14.9,0,2026-03-23
evt_002415,2026-03-30 04:06:00,demo_publisher,site A,sess_000124,page_029,estilo de vida,rodapé fixo,nativo,celular,US,2,1,1,0,0.00588,user_000122,redes sociais,0,1,107.0,72.5,0,2026-03-30
evt_002416,2026-04-07 03:37:00,demo_publisher,site A,sess_001075,page_138,tecnologia,meio do artigo,vídeo,computador,BR,3,3,3,0,0.01864,user_002690,orgânico,1,1,118.1,62.4,1,2026-04-07
evt_002417,2026-03-16 14:39:00,demo_publisher,site A,sess_000898,page_036,tecnologia,topo da página,mídia rica,celular,BR,1,1,0,0,0.00977,user_000521,direto,0,1,65.4,75.2,0,2026-03-16
evt_002418,2026-03-18 07:17:00,demo_publisher,site A,sess_001489,page_008,finanças,lateral,banner,tablet,BR,3,2,1,0,0.00685,user_001065,redes sociais,0,1,44.2,57.2,1,2026-03-18
evt_002419,2026-03-26 02:51:00,demo_publisher,site A,sess_000405,page_050,notícias,topo da página,mídia rica,tablet,CL,4,4,3,0,0.02994,user_001870,orgânico,1,1,20.0,29.6,1,2026-03-26
evt_002420,2026-03-16 12:20:00,demo_publisher,site A,sess_001524,page_106,entretenimento,topo da página,nativo,computador,US,3,2,1,0,0.01153,user_001727,redes sociais,1,1,66.6,61.4,0,2026-03-16
evt_002421,2026-04-15 11:23:00,demo_publisher,site A,sess_001398,page_002,estilo de vida,intersticial,nativo,computador,BR,3,2,2,0,0.01099,user_001543,orgânico,0,1,101.2,35.4,1,2026-04-15
evt_002422,2026-03-07 05:29:00,demo_publisher,site A,sess_000478,page_069,finanças,meio do artigo,vídeo,celular,BR,4,3,2,0,0.02321,user_002937,direto,1,1,121.9,78.1,1,2026-03-07
evt_002423,2026-04-19 14:19:00,demo_publisher,site B,sess_000714,page_059,entretenimento,topo da página,banner,celular,AR,6,5,2,0,0.01046,user_002361,referência,0,1,155.5,71.8,1,2026-04-19
evt_002424,2026-03-21 21:52:00,demo_publisher,site A,sess_000132,page_121,notícias,meio do artigo,vídeo,computador,BR,3,2,2,0,0.01004,user_002825,orgânico,1,1,29.7,100.0,1,2026-03-21
evt_002425,2026-04-03 16:09:00,demo_publisher,site B,sess_000899,page_001,finanças,meio do artigo,nativo,computador,AR,5,4,2,0,0.05455,user_001976,orgânico,0,1,139.1,94.8,0,2026-04-03
evt_002426,2026-03-10 11:10:00,demo_publisher,site B,sess_000521,page_003,notícias,lateral,vídeo,computador,BR,3,1,1,0,0.00737,user_002937,referência,0,1,56.1,64.1,0,2026-03-10
evt_002427,2026-03-24 02:55:00,demo_publisher,site B,sess_000227,page_079,notícias,meio do artigo,vídeo,computador,BR,6,6,2,0,0.02439,user_001804,referência,0,1,69.2,53.6,0,2026-03-24
evt_002428,2026-04-15 06:37:00,demo_publisher,site B,sess_001120,page_025,esportes,meio do artigo,nativo,computador,BR,4,4,2,0,0.031,user_001625,direto,1,1,64.0,76.3,1,2026-04-15
evt_002429,2026-03-17 05:48:00,demo_publisher,site B,sess_001135,page_098,estilo de vida,meio do artigo,banner,tablet,BR,5,4,3,0,0.00705,user_002445,orgânico,1,1,38.1,64.8,0,2026-03-17
evt_002430,2026-03-08 22:28:00,demo_publisher,site B,sess_000172,page_039,esportes,lateral,banner,celular,BR,2,1,1,0,0.00472,user_002606,orgânico,0,1,76.1,49.3,0,2026-03-08
evt_002431,2026-04-01 07:33:00,demo_publisher,site A,sess_000371,page_079,estilo de vida,rodapé fixo,vídeo,computador,BR,4,4,3,0,0.04793,user_000205,newsletter,0,1,21.7,17.4,1,2026-04-01
evt_002432,2026-03-10 17:59:00,demo_publisher,site A,sess_000166,page_006,tecnologia,meio do artigo,nativo,celular,BR,2,2,0,0,0.0074,user_002731,redes sociais,0,1,129.5,100.0,1,2026-03-10
evt_002433,2026-03-19 21:14:00,demo_publisher,site B,sess_001358,page_097,entretenimento,rodapé fixo,mídia rica,celular,BR,4,1,0,0,0.00614,user_002072,orgânico,0,1,58.1,80.1,0,2026-03-19
evt_002434,2026-03-28 00:39:00,demo_publisher,site C,sess_000676,page_073,notícias,intersticial,banner,celular,BR,2,2,1,0,0.00851,user_002693,direto,0,1,4.1,71.6,1,2026-03-28
evt_002435,2026-04-03 20:17:00,demo_publisher,site B,sess_000143,page_001,tecnologia,meio do artigo,nativo,celular,BR,4,3,0,0,0.02674,user_002147,direto,1,1,220.6,59.9,0,2026-04-03
evt_002436,2026-04-08 08:42:00,demo_publisher,site A,sess_000383,page_037,notícias,topo da página,vídeo,computador,BR,2,2,2,0,0.01998,user_002780,orgânico,1,1,63.7,96.7,0,2026-04-08
evt_002437,2026-04-10 14:22:00,demo_publisher,site A,sess_001951,page_009,estilo de vida,lateral,vídeo,tablet,MX,4,4,2,0,0.02121,user_000826,newsletter,1,1,23.6,76.5,0,2026-04-10
evt_002438,2026-04-20 15:46:00,demo_publisher,site A,sess_000512,page_007,esportes,rodapé fixo,banner,computador,BR,3,3,1,0,0.00819,user_000563,redes sociais,0,1,94.6,30.8,0,2026-04-20
evt_002439,2026-03-04 23:09:00,demo_publisher,site C,sess_001369,page_098,tecnologia,topo da página,banner,celular,BR,6,6,3,0,0.02338,user_000587,orgânico,0,1,25.5,53.6,1,2026-03-04
evt_002440,2026-03-22 17:44:00,demo_publisher,site A,sess_000937,page_060,notícias,topo da página,mídia rica,tablet,AR,1,1,1,0,0.00679,user_000757,orgânico,1,1,32.2,73.8,0,2026-03-22
evt_002441,2026-03-01 01:32:00,demo_publisher,site C,sess_000364,page_112,estilo de vida,lateral,vídeo,celular,BR,2,2,1,0,0.01324,user_000642,redes sociais,1,1,45.0,82.8,0,2026-03-01
evt_002442,2026-03-01 13:35:00,demo_publisher,site C,sess_000615,page_036,notícias,rodapé fixo,banner,computador,BR,5,4,4,0,0.02656,user_001325,redes sociais,0,1,21.0,52.8,0,2026-03-01
evt_002443,2026-03-13 17:40:00,demo_publisher,site A,sess_000029,page_100,notícias,topo da página,nativo,computador,BR,6,6,3,0,0.02308,user_000595,orgânico,0,1,64.6,89.2,0,2026-03-13
evt_002444,2026-04-05 21:19:00,demo_publisher,site A,sess_001494,page_086,estilo de vida,meio do artigo,banner,computador,BR,5,2,1,0,0.01207,user_000475,redes sociais,0,1,27.4,32.1,1,2026-04-05
evt_002445,2026-04-23 16:05:00,demo_publisher,site A,sess_000669,page_093,esportes,topo da página,banner,computador,CL,4,4,2,0,0.01283,user_001571,redes sociais,1,1,111.1,53.5,0,2026-04-23
evt_002446,2026-04-16 09:53:00,demo_publisher,site B,sess_000998,page_116,tecnologia,intersticial,banner,computador,BR,2,2,0,0,0.00835,user_002380,redes sociais,0,1,31.6,54.3,0,2026-04-16
evt_002447,2026-04-08 18:39:00,demo_publisher,site A,sess_000306,page_099,estilo de vida,lateral,banner,computador,BR,3,2,2,0,0.00421,user_000407,newsletter,0,1,10.9,77.7,0,2026-04-08
evt_002448,2026-04-16 16:33:00,demo_publisher,site A,sess_001648,page_104,estilo de vida,meio do artigo,vídeo,celular,BR,6,4,1,0,0.02885,user_001534,orgânico,0,1,57.5,84.7,1,2026-04-16
evt_002449,2026-03-11 07:37:00,demo_publisher,site A,sess_000437,page_103,tecnologia,rodapé fixo,banner,computador,BR,2,2,2,0,0.00812,user_001978,referência,0,1,39.7,84.2,1,2026-03-11
evt_002450,2026-04-20 09:21:00,demo_publisher,site A,sess_001133,page_063,tecnologia,meio do artigo,vídeo,celular,BR,6,5,5,0,0.0649,user_002117,orgânico,1,1,65.5,30.8,0,2026-04-20
evt_002451,2026-04-23 09:58:00,demo_publisher,site A,sess_001745,page_101,entretenimento,rodapé fixo,nativo,celular,BR,2,1,0,0,0.00146,user_000316,orgânico,0,1,103.1,61.5,0,2026-04-23
evt_002452,2026-03-06 16:52:00,demo_publisher,site B,sess_001426,page_118,notícias,topo da página,banner,computador,BR,3,2,0,1,0.01029,user_002201,orgânico,0,1,21.1,28.0,1,2026-03-06
evt_002453,2026-03-29 04:44:00,demo_publisher,site A,sess_001206,page_103,estilo de vida,topo da página,banner,celular,BR,4,4,1,0,0.00671,user_000081,newsletter,1,1,141.6,59.4,1,2026-03-29
evt_002454,2026-04-19 19:15:00,demo_publisher,site B,sess_001776,page_085,tecnologia,meio do artigo,banner,celular,BR,2,2,1,0,0.01124,user_000711,orgânico,0,1,89.6,92.0,1,2026-04-19
evt_002455,2026-03-29 13:34:00,demo_publisher,site A,sess_000353,page_011,notícias,topo da página,nativo,celular,BR,1,1,1,0,0.00588,user_000958,orgânico,0,1,21.3,99.1,0,2026-03-29
evt_002456,2026-04-20 10:16:00,demo_publisher,site B,sess_001927,page_061,esportes,rodapé fixo,mídia rica,celular,BR,2,2,2,0,0.0091,user_002559,orgânico,0,1,17.5,68.2,1,2026-04-20
evt_002457,2026-04-26 03:10:00,demo_publisher,site A,sess_001113,page_009,esportes,meio do artigo,vídeo,celular,BR,1,1,1,0,0.00356,user_000576,direto,0,1,91.7,64.5,0,2026-04-26
evt_002458,2026-03-29 11:31:00,demo_publisher,site B,sess_000820,page_015,estilo de vida,meio do artigo,vídeo,celular,BR,4,4,3,0,0.02015,user_002347,orgânico,0,1,137.4,55.2,0,2026-03-29
evt_002459,2026-03-04 13:39:00,demo_publisher,site A,sess_000512,page_051,esportes,rodapé fixo,vídeo,celular,BR,2,1,0,0,0.00337,user_002965,orgânico,1,1,45.0,58.2,0,2026-03-04
evt_002460,2026-03-21 09:40:00,demo_publisher,site B,sess_001490,page_065,estilo de vida,meio do artigo,vídeo,celular,BR,3,2,1,0,0.01929,user_002879,redes sociais,1,1,7.7,87.7,1,2026-03-21
evt_002461,2026-03-13 21:51:00,demo_publisher,site A,sess_001952,page_074,estilo de vida,meio do artigo,nativo,celular,BR,2,2,2,0,0.00513,user_000909,referência,0,1,87.9,41.3,0,2026-03-13
evt_002462,2026-03-29 10:43:00,demo_publisher,site B,sess_001380,page_126,estilo de vida,topo da página,vídeo,computador,BR,2,2,1,0,0.01278,user_000288,referência,0,1,130.8,53.2,0,2026-03-29
evt_002463,2026-04-05 03:30:00,demo_publisher,site A,sess_000066,page_107,esportes,intersticial,banner,computador,BR,6,4,2,0,0.01395,user_000666,newsletter,0,1,18.6,58.9,0,2026-04-05
evt_002464,2026-03-28 20:00:00,demo_publisher,site C,sess_000938,page_059,tecnologia,lateral,banner,celular,BR,3,3,2,0,0.00818,user_002306,orgânico,1,1,26.8,44.3,1,2026-03-28
evt_002465,2026-03-12 17:30:00,demo_publisher,site B,sess_001464,page_047,estilo de vida,rodapé fixo,vídeo,celular,BR,4,2,1,0,0.00455,user_000591,orgânico,0,1,58.5,68.6,0,2026-03-12
evt_002466,2026-03-19 01:40:00,demo_publisher,site B,sess_000795,page_100,notícias,rodapé fixo,vídeo,celular,BR,3,1,1,0,0.00763,user_001937,orgânico,1,1,80.2,89.4,1,2026-03-19
evt_002467,2026-04-10 18:31:00,demo_publisher,site A,sess_001546,page_039,notícias,meio do artigo,banner,computador,MX,3,2,1,0,0.00938,user_001122,referência,0,1,69.4,71.0,0,2026-04-10
evt_002468,2026-03-02 14:51:00,demo_publisher,site B,sess_001414,page_123,esportes,topo da página,mídia rica,computador,CL,2,2,2,0,0.02035,user_002300,direto,0,1,15.2,44.3,0,2026-03-02
evt_002469,2026-03-13 20:17:00,demo_publisher,site C,sess_000135,page_109,entretenimento,lateral,banner,celular,BR,6,3,1,0,0.01318,user_001817,direto,0,1,48.7,43.3,1,2026-03-13
evt_002470,2026-04-23 12:58:00,demo_publisher,site C,sess_001116,page_095,esportes,topo da página,vídeo,celular,AR,4,4,3,0,0.01477,user_001756,redes sociais,1,1,32.4,32.8,1,2026-04-23
evt_002471,2026-03-06 22:47:00,demo_publisher,site B,sess_000344,page_035,notícias,intersticial,mídia rica,computador,BR,3,2,1,0,0.01825,user_002346,redes sociais,0,1,143.3,56.0,0,2026-03-06
evt_002472,2026-03-25 21:14:00,demo_publisher,site A,sess_000973,page_087,notícias,topo da página,banner,tablet,BR,4,3,3,1,0.0063,user_002864,redes sociais,0,1,65.9,41.5,1,2026-03-25
evt_002473,2026-03-13 10:03:00,demo_publisher,site A,sess_000769,page_115,notícias,meio do artigo,mídia rica,celular,BR,6,5,4,0,0.0232,user_001094,orgânico,0,1,26.7,63.0,0,2026-03-13
evt_002474,2026-03-07 06:41:00,demo_publisher,site A,sess_001613,page_011,finanças,meio do artigo,vídeo,celular,BR,4,4,4,0,0.03654,user_001587,redes sociais,0,1,32.4,52.1,0,2026-03-07
evt_002475,2026-03-26 08:44:00,demo_publisher,site B,sess_001736,page_025,tecnologia,meio do artigo,vídeo,celular,MX,6,4,1,0,0.06231,user_001878,orgânico,1,1,27.8,30.0,0,2026-03-26
evt_002476,2026-04-01 06:52:00,demo_publisher,site A,sess_000923,page_072,finanças,lateral,mídia rica,computador,MX,4,4,2,0,0.03489,user_002469,orgânico,0,1,12.9,27.3,0,2026-04-01
evt_002477,2026-03-11 13:38:00,demo_publisher,site A,sess_001074,page_050,tecnologia,rodapé fixo,nativo,computador,MX,5,5,5,0,0.01839,user_001446,orgânico,1,1,21.2,70.6,1,2026-03-11
evt_002478,2026-03-05 16:01:00,demo_publisher,site A,sess_001252,page_099,notícias,rodapé fixo,nativo,computador,BR,3,2,1,0,0.01269,user_001124,newsletter,0,1,37.6,30.2,0,2026-03-05
evt_002479,2026-03-09 01:57:00,demo_publisher,site A,sess_001310,page_056,finanças,rodapé fixo,nativo,computador,US,4,4,2,0,0.04464,user_002539,newsletter,1,1,40.7,75.9,1,2026-03-09
evt_002480,2026-04-09 02:13:00,demo_publisher,site B,sess_001271,page_139,tecnologia,meio do artigo,banner,computador,BR,4,2,1,0,0.01626,user_002859,direto,1,1,67.2,45.0,0,2026-04-09
evt_002481,2026-04-21 14:48:00,demo_publisher,site B,sess_001566,page_042,estilo de vida,meio do artigo,banner,celular,BR,5,2,1,0,0.00285,user_001707,referência,0,1,44.5,63.2,1,2026-04-21
evt_002482,2026-03-11 19:37:00,demo_publisher,site A,sess_001963,page_051,tecnologia,rodapé fixo,banner,celular,BR,5,2,1,0,0.00817,user_000311,orgânico,0,1,85.7,57.0,1,2026-03-11
evt_002483,2026-03-20 05:22:00,demo_publisher,site A,sess_001656,page_001,esportes,meio do artigo,banner,computador,BR,2,2,0,0,0.00826,user_000870,orgânico,0,1,44.2,61.0,0,2026-03-20
evt_002484,2026-03-21 15:05:00,demo_publisher,site C,sess_000270,page_035,finanças,topo da página,vídeo,celular,BR,3,1,1,0,0.01527,user_001389,orgânico,0,1,72.7,85.1,1,2026-03-21
evt_002485,2026-03-22 15:29:00,demo_publisher,site A,sess_000953,page_033,estilo de vida,topo da página,mídia rica,celular,BR,3,3,2,0,0.02046,user_002111,orgânico,0,1,29.2,43.8,1,2026-03-22
evt_002486,2026-03-15 15:47:00,demo_publisher,site B,sess_000923,page_107,notícias,lateral,mídia rica,celular,BR,6,5,4,0,0.04858,user_002009,direto,0,1,102.1,87.7,1,2026-03-15
evt_002487,2026-03-04 07:35:00,demo_publisher,site B,sess_001018,page_047,tecnologia,lateral,banner,tablet,MX,2,2,0,0,0.00401,user_002460,orgânico,0,1,72.9,73.3,1,2026-03-04
evt_002488,2026-04-01 12:13:00,demo_publisher,site B,sess_001057,page_029,esportes,topo da página,nativo,computador,BR,4,3,1,0,0.01365,user_000090,newsletter,1,1,34.0,51.2,0,2026-04-01
evt_002489,2026-03-22 10:36:00,demo_publisher,site C,sess_001436,page_044,notícias,topo da página,nativo,computador,MX,2,2,2,0,0.00748,user_001396,direto,0,1,53.0,53.3,1,2026-03-22
evt_002490,2026-03-21 12:51:00,demo_publisher,site A,sess_000842,page_079,tecnologia,topo da página,banner,celular,US,1,1,1,0,0.00713,user_002103,orgânico,0,1,33.2,60.3,0,2026-03-21
evt_002491,2026-03-16 21:19:00,demo_publisher,site C,sess_000527,page_110,tecnologia,meio do artigo,nativo,computador,BR,1,0,0,0,0.0036,user_002961,referência,1,1,46.6,49.4,0,2026-03-16
evt_002492,2026-04-25 18:14:00,demo_publisher,site A,sess_000915,page_137,entretenimento,topo da página,banner,celular,BR,1,1,1,0,0.00517,user_000427,referência,0,1,27.2,23.2,0,2026-04-25
evt_002493,2026-04-06 15:05:00,demo_publisher,site C,sess_001709,page_007,entretenimento,rodapé fixo,mídia rica,computador,BR,6,4,2,0,0.02159,user_002637,redes sociais,1,1,114.3,38.4,0,2026-04-06
evt_002494,2026-03-26 02:54:00,demo_publisher,site B,sess_000623,page_117,esportes,intersticial,banner,celular,BR,6,5,5,0,0.0205,user_000024,orgânico,0,1,128.1,38.3,0,2026-03-26
