event_id,timestamp,user_id,session_id,page_id,page_category,device,traffic_source,is_returning_user,page_views,time_on_page_seconds,scroll_depth_pct,bounce
evt_003741,2026-03-19 04:36:00,user_000101,sess_000867,page_064,finanças,computador,orgânico,1,1,26.3,73.2,0
evt_003742,2026-04-26 07:41:00,user_002973,sess_001060,page_126,tecnologia,computador,orgânico,0,1,57.2,59.0,0
evt_003743,2026-03-27 09:19:00,user_000130,sess_000489,page_021,estilo de vida,tablet,orgânico,0,1,80.4,9.4,0
evt_003744,2026-03-15 11:51:00,user_002997,sess_001042,page_088,notícias,computador,orgânico,0,1,32.5,34.0,0
evt_003745,2026-04-29 03:17:00,user_000784,sess_001392,page_114,notícias,celular,orgânico,0,1,95.2,13.7,0
evt_003746,2026-03-27 22:31:00,user_002537,sess_000487,page_070,finanças,tablet,direto,1,1,93.4,43.6,0
evt_003747,2026-04-29 02:28:00,user_000251,sess_001169,page_037,estilo de vida,computador,referência,1,1,69.1,54.0,0
evt_003748,2026-04-25 03:48:00,user_001383,sess_001417,page_087,finanças,celular,newsletter,1,1,20.5,82.6,0
evt_003749,2026-04-24 08:47:00,user_001626,sess_001039,page_139,esportes,celular,newsletter,0,1,25.8,84.2,0
evt_003750,2026-04-04 21:50:00,user_002863,sess_000584,page_033,notícias,celular,newsletter,0,1,121.6,100.0,0
evt_003751,2026-04-17 21:45:00,user_000371,sess_001109,page_079,tecnologia,computador,orgânico,0,1,26.2,59.1,0
evt_003752,2026-04-27 15:11:00,user_000110,sess_001586,page_008,finanças,celular,orgânico,1,1,60.5,66.0,1
evt_003753,2026-03-17 03:32:00,user_001945,sess_000444,page_033,finanças,tablet,orgânico,1,1,33.0,36.4,1
evt_003754,2026-03-03 06:21:00,user_000148,sess_001149,page_107,finanças,celular,direto,1,1,60.6,45.3,0
evt_003755,2026-03-20 06:01:00,user_002331,sess_001361,page_069,esportes,celular,newsletter,0,1,36.2,73.5,0
evt_003756,2026-04-08 05:08:00,user_000115,sess_000643,page_028,esportes,celular,orgânico,0,1,65.8,96.0,1
evt_003757,2026-04-02 20:05:00,user_002911,sess_000775,page_047,notícias,celular,redes sociais,0,1,77.0,85.3,0
evt_003758,2026-03-05 20:02:00,user_001598,sess_001777,page_017,tecnologia,computador,redes sociais,0,1,20.0,45.0,1
evt_003759,2026-04-03 15:31:00,user_002845,sess_000727,page_109,esportes,tablet,orgânico,0,1,11.8,34.2,0
evt_003760,2026-03-11 11:08:00,user_000380,sess_001196,page_132,esportes,computador,referência,1,1,162.8,21.0,0
evt_003761,2026-03-31 07:55:00,user_000820,sess_000300,page_015,entretenimento,celular,orgânico,1,1,30.6,55.7,0
evt_003762,2026-04-04 13:00:00,user_001365,sess_001852,page_034,esportes,computador,redes sociais,0,1,19.9,96.4,0
evt_003763,2026-04-08 04:48:00,user_000089,sess_001194,page_120,finanças,celular,newsletter,0,1,81.5,55.0,0
evt_003764,2026-03-25 18:04:00,user_000309,sess_001520,page_123,esportes,celular,orgânico,0,1,44.2,44.6,0
evt_003765,2026-03-25 11:59:00,user_000988,sess_001205,page_107,esportes,celular,orgânico,0,1,43.1,52.2,0
evt_003766,2026-04-10 17:08:00,user_002211,sess_000711,page_100,notícias,computador,direto,0,1,14.0,51.7,0
evt_003767,2026-04-14 22:48:00,user_002125,sess_000681,page_120,tecnologia,celular,redes sociais,0,1,61.4,58.9,0
evt_003768,2026-04-18 11:08:00,user_000261,sess_001402,page_052,finanças,computador,redes sociais,0,1,28.2,14.9,1
evt_003769,2026-03-21 00:18:00,user_000180,sess_001719,page_125,tecnologia,computador,redes sociais,0,1,26.2,37.5,1
evt_003770,2026-03-26 10:40:00,user_001968,sess_000256,page_124,entretenimento,celular,orgânico,1,1,15.9,49.4,1
evt_003771,2026-03-20 20:10:00,user_001079,sess_001691,page_032,notícias,tablet,orgânico,1,1,82.8,62.6,1
evt_003772,2026-04-01 15:39:00,user_002376,sess_001660,page_011,estilo de vida,tablet,referência,0,1,38.8,45.8,0
evt_003773,2026-03-08 15:12:00,user_000894,sess_000218,page_073,notícias,celular,orgânico,0,1,33.5,61.5,1
evt_003774,2026-03-26 19:19:00,user_001089,sess_000217,page_106,finanças,celular,newsletter,1,1,59.1,52.7,1
evt_003775,2026-03-12 07:44:00,user_000658,sess_001390,page_119,tecnologia,computador,orgânico,0,1,73.7,74.1,0
evt_003776,2026-04-01 22:39:00,user_000800,sess_001685,page_020,notícias,computador,referência,0,1,87.6,63.7,0
evt_003777,2026-04-21 00:45:00,user_002118,sess_000788,page_053,entretenimento,celular,newsletter,0,1,55.1,61.1,0
evt_003778,2026-04-29 02:58:00,user_001414,sess_001281,page_107,estilo de vida,celular,orgânico,1,1,64.0,73.5,1
evt_003779,2026-03-27 18:38:00,user_001977,sess_001999,page_009,esportes,celular,direto,1,1,50.5,69.0,1
evt_003780,2026-03-04 09:06:00,user_000236,sess_000646,page_101,notícias,computador,direto,1,1,25.5,46.0,0
evt_003781,2026-03-14 16:07:00,user_001606,sess_000450,page_041,estilo de vida,computador,redes sociais,1,1,104.9,41.2,1
evt_003782,2026-03-07 06:56:00,user_001376,sess_001983,page_004,finanças,computador,referência,1,1,45.3,92.4,1
evt_003783,2026-04-15 13:27:00,user_002732,sess_000561,page_034,notícias,celular,orgânico,0,1,152.6,96.5,0
evt_003784,2026-04-29 01:55:00,user_001271,sess_000945,page_104,finanças,computador,newsletter,0,1,81.2,89.1,1
evt_003785,2026-04-03 05:43:00,user_000310,sess_000884,page_121,notícias,celular,redes sociais,0,1,20.5,80.5,0
evt_003786,2026-03-11 14:39:00,user_002091,sess_001046,page_012,entretenimento,celular,orgânico,0,1,107.4,37.2,0
evt_003787,2026-03-02 06:27:00,user_000449,sess_000538,page_065,esportes,computador,redes sociais,0,1,58.3,54.5,0
evt_003788,2026-04-28 13:34:00,user_002727,sess_001358,page_028,finanças,computador,orgânico,1,1,38.4,59.9,0
evt_003789,2026-03-19 23:33:00,user_001150,sess_001384,page_096,tecnologia,celular,redes sociais,1,1,17.7,51.2,0
evt_003790,2026-03-07 17:17:00,user_002353,sess_000401,page_109,tecnologia,computador,orgânico,0,1,50.9,41.7,0
evt_003791,2026-03-11 14:52:00,user_001967,sess_000962,page_134,entretenimento,celular,referência,0,1,35.8,64.7,0
evt_003792,2026-03-16 07:34:00,user_001395,sess_000115,page_050,entretenimento,tablet,orgânico,1,1,86.1,65.0,0
evt_003793,2026-04-09 08:27:00,user_001752,sess_000442,page_042,notícias,computador,redes sociais,0,1,74.8,39.6,1
evt_003794,2026-04-23 12:10:00,user_000548,sess_001974,page_044,esportes,computador,referência,0,1,51.2,43.1,0
evt_003795,2026-03-17 12:02:00,user_000223,sess_001013,page_106,estilo de vida,celular,referência,1,1,13.5,61.9,1
evt_003796,2026-04-11 05:37:00,user_002299,sess_001245,page_062,notícias,celular,direto,0,1,47.6,57.3,1
evt_003797,2026-03-04 21:31:00,user_002875,sess_001777,page_004,tecnologia,tablet,orgânico,1,1,23.9,45.8,0
evt_003798,2026-03-01 14:32:00,user_002585,sess_001427,page_132,notícias,computador,referência,0,1,45.9,53.8,0
evt_003799,2026-03-04 07:06:00,user_000915,sess_001584,page_015,entretenimento,celular,orgânico,0,1,33.9,31.6,0
evt_003800,2026-04-25 09:18:00,user_001074,sess_001424,page_130,tecnologia,celular,redes sociais,0,1,123.9,71.2,0
evt_003801,2026-04-04 21:41:00,user_001077,sess_000998,page_023,estilo de vida,computador,referência,1,1,17.7,50.0,1
evt_003802,2026-04-18 07:26:00,user_002107,sess_001265,page_075,finanças,celular,orgânico,1,1,32.1,57.3,0
evt_003803,2026-03-02 07:16:00,user_001871,sess_000577,page_044,entretenimento,computador,orgânico,0,1,72.3,67.5,0
evt_003804,2026-03-02 08:00:00,user_002389,sess_001780,page_096,tecnologia,computador,redes sociais,0,1,98.6,78.9,0
evt_003805,2026-04-20 22:15:00,user_002835,sess_000360,page_057,tecnologia,computador,redes sociais,0,1,142.5,58.0,1
evt_003806,2026-03-07 03:45:00,user_001177,sess_001768,page_052,tecnologia,computador,orgânico,1,1,80.5,45.4,1
evt_003807,2026-03-10 07:46:00,user_001988,sess_001756,page_067,notícias,celular,referência,1,1,78.8,66.0,1
evt_003808,2026-04-01 03:16:00,user_001501,sess_000285,page_135,notícias,computador,referência,0,1,110.1,59.2,1
evt_003809,2026-04-06 09:27:00,user_002864,sess_001420,page_035,notícias,computador,newsletter,1,1,126.3,64.2,1
evt_003810,2026-03-14 17:35:00,user_001062,sess_001979,page_031,estilo de vida,computador,orgânico,0,1,154.8,74.2,1
evt_003811,2026-03-27 16:21:00,user_000563,sess_001144,page_010,estilo de vida,celular,direto,1,1,149.6,54.5,0
evt_003812,2026-04-10 11:48:00,user_001137,sess_000681,page_103,esportes,tablet,referência,1,1,70.6,78.4,0
evt_003813,2026-03-27 13:42:00,user_001856,sess_001758,page_095,entretenimento,computador,orgânico,1,1,24.8,46.4,1
evt_003814,2026-03-23 23:01:00,user_002860,sess_001025,page_085,notícias,tablet,redes sociais,0,1,90.5,44.3,0
evt_003815,2026-03-05 07:23:00,user_002486,sess_000244,page_004,tecnologia,celular,orgânico,0,1,117.8,75.9,1
evt_003816,2026-03-28 02:42:00,user_000056,sess_000499,page_110,finanças,tablet,orgânico,0,1,68.9,74.8,0
evt_003817,2026-04-18 03:57:00,user_001527,sess_001365,page_113,finanças,celular,orgânico,1,1,74.1,62.8,1
evt_003818,2026-04-07 14:31:00,user_000478,sess_000911,page_132,notícias,celular,direto,0,1,18.4,57.7,0
evt_003819,2026-04-23 13:59:00,user_001087,sess_000434,page_130,tecnologia,celular,direto,0,1,49.9,52.0,1
evt_003820,2026-03-08 13:41:00,user_002831,sess_001598,page_037,tecnologia,celular,orgânico,0,1,33.6,54.0,0
evt_003821,2026-03-01 15:51:00,user_002954,sess_000242,page_099,esportes,celular,redes sociais,0,1,23.5,33.4,0
evt_003822,2026-04-02 21:20:00,user_000461,sess_000438,page_056,finanças,celular,orgânico,1,1,37.1,50.5,1
evt_003823,2026-03-11 17:11:00,user_000423,sess_000931,page_083,estilo de vida,celular,orgânico,0,1,84.7,54.9,0
evt_003824,2026-04-05 15:20:00,user_002089,sess_000080,page_047,esportes,celular,referência,0,1,51.5,26.6,1
evt_003825,2026-04-24 05:37:00,user_001233,sess_000775,page_092,estilo de vida,celular,redes sociais,0,1,25.0,14.8,0
evt_003826,2026-03-21 05:28:00,user_001299,sess_001819,page_133,finanças,celular,direto,0,1,43.8,33.7,1
evt_003827,2026-04-02 23:16:00,user_002620,sess_001882,page_091,entretenimento,celular,orgânico,0,1,100.7,81.5,0
evt_003828,2026-04-10 21:38:00,user_002761,sess_001744,page_128,tecnologia,celular,orgânico,0,1,105.0,96.3,0
evt_003829,2026-03-10 00:03:00,user_002701,sess_000648,page_130,notícias,computador,referência,0,1,37.2,63.5,0
evt_003830,2026-04-23 20:13:00,user_002349,sess_000130,page_017,tecnologia,tablet,orgânico,0,1,91.6,54.5,1
evt_003831,2026-03-13 04:01:00,user_002941,sess_001629,page_135,esportes,computador,orgânico,0,1,101.1,80.9,0
evt_003832,2026-04-18 11:54:00,user_002159,sess_000747,page_114,entretenimento,computador,direto,1,1,123.7,36.0,0
evt_003833,2026-04-09 14:22:00,user_002654,sess_001497,page_060,estilo de vida,computador,redes sociais,0,1,51.0,64.1,0
evt_003834,2026-03-09 10:59:00,user_001621,sess_000239,page_084,notícias,computador,newsletter,0,1,9.3,64.2,0
evt_003835,2026-04-13 11:44:00,user_000153,sess_001336,page_086,tecnologia,celular,newsletter,0,1,40.1,52.9,0
evt_003836,2026-03-12 18:55:00,user_002449,sess_001173,page_110,notícias,computador,orgânico,1,1,111.6,20.8,1
evt_003837,2026-04-05 23:10:00,user_002789,sess_001840,page_112,entretenimento,computador,orgânico,0,1,21.3,80.2,0
evt_003838,2026-04-27 13:56:00,user_000937,sess_000204,page_015,entretenimento,computador,direto,0,1,57.9,46.5,1
evt_003839,2026-04-27 04:32:00,user_001285,sess_000816,page_001,estilo de vida,computador,orgânico,0,1,16.3,43.9,0
evt_003840,2026-04-22 06:35:00,user_001716,sess_001979,page_035,finanças,tablet,redes sociais,0,1,33.5,35.8,0
evt_003841,2026-03-30 15:27:00,user_001955,sess_000779,page_074,estilo de vida,celular,orgânico,0,1,12.2,69.8,1
evt_003842,2026-04-03 13:44:00,user_002024,sess_001316,page_119,finanças,computador,referência,1,1,70.0,73.3,0
evt_003843,2026-03-19 00:23:00,user_001183,sess_000322,page_091,notícias,celular,referência,1,1,45.5,68.8,0
evt_003844,2026-04-25 06:10:00,user_002563,sess_001457,page_019,entretenimento,celular,orgânico,0,1,24.5,48.8,0
evt_003845,2026-03-29 15:12:00,user_002441,sess_000552,page_100,esportes,celular,orgânico,1,1,51.3,51.9,1
evt_003846,2026-04-16 07:08:00,user_002826,sess_001144,page_066,esportes,computador,newsletter,0,1,59.7,44.0,0
evt_003847,2026-03-22 13:55:00,user_001728,sess_001759,page_052,notícias,celular,orgânico,1,1,22.0,62.7,0
evt_003848,2026-04-14 10:12:00,user_000233,sess_001322,page_108,entretenimento,computador,orgânico,1,1,26.7,57.7,1
evt_003849,2026-03-14 11:09:00,user_002536,sess_000949,page_042,entretenimento,computador,orgânico,0,1,31.7,51.6,0
evt_003850,2026-04-14 00:39:00,user_000239,sess_000380,page_086,esportes,tablet,orgânico,0,1,9.9,33.2,0
evt_003851,2026-03-03 18:11:00,user_000582,sess_000683,page_026,esportes,computador,orgânico,0,1,95.6,51.5,1
evt_003852,2026-03-07 06:56:00,user_000856,sess_001698,page_054,tecnologia,computador,orgânico,1,1,81.1,28.3,1
evt_003853,2026-03-22 03:11:00,user_000555,sess_000433,page_078,finanças,computador,orgânico,0,1,22.3,53.3,0
evt_003854,2026-03-29 22:07:00,user_002171,sess_001312,page_087,entretenimento,celular,referência,0,1,43.0,41.4,1
evt_003855,2026-04-12 16:25:00,user_001321,sess_000970,page_128,entretenimento,computador,orgânico,1,1,3.9,53.2,0
evt_003856,2026-03-22 13:02:00,user_000658,sess_000642,page_041,tecnologia,computador,referência,0,1,195.1,63.2,1
evt_003857,2026-03-02 02:33:00,user_000015,sess_001433,page_125,notícias,computador,direto,0,1,33.5,54.7,0
evt_003858,2026-03-20 12:34:00,user_000649,sess_000724,page_114,tecnologia,computador,redes sociais,0,1,49.5,45.9,1
evt_003859,2026-03-27 08:25:00,user_002078,sess_000574,page_051,entretenimento,celular,newsletter,1,1,58.2,52.6,1
evt_003860,2026-04-02 14:57:00,user_002383,sess_001058,page_020,esportes,computador,orgânico,1,1,57.9,60.9,1
evt_003861,2026-04-08 15:22:00,user_000888,sess_001515,page_036,entretenimento,celular,orgânico,0,1,39.2,66.4,1
evt_003862,2026-03-15 20:38:00,user_000220,sess_001728,page_092,finanças,computador,redes sociais,1,1,46.7,92.8,1
evt_003863,2026-04-06 14:58:00,user_001672,sess_001259,page_110,entretenimento,tablet,orgânico,0,1,31.4,100.0,0
evt_003864,2026-04-07 21:29:00,user_002348,sess_001324,page_086,estilo de vida,celular,orgânico,0,1,16.4,87.0,1
evt_003865,2026-04-16 14:22:00,user_000210,sess_001575,page_101,notícias,computador,referência,1,1,29.6,57.8,0
evt_003866,2026-04-01 07:45:00,user_002386,sess_000539,page_015,finanças,computador,referência,0,1,82.7,47.3,1
evt_003867,2026-04-18 15:08:00,user_000512,sess_000502,page_071,notícias,celular,redes sociais,0,1,90.5,50.6,0
evt_003868,2026-03-14 07:06:00,user_000774,sess_000968,page_122,esportes,celular,redes sociais,0,1,83.1,62.0,0
evt_003869,2026-04-12 16:51:00,user_001868,sess_001262,page_055,entretenimento,computador,redes sociais,1,1,63.7,49.5,0
evt_003870,2026-03-03 18:00:00,user_000155,sess_001292,page_125,esportes,computador,orgânico,1,1,47.0,51.4,0
evt_003871,2026-03-07 04:01:00,user_000917,sess_000308,page_018,entretenimento,celular,orgânico,0,1,23.9,70.9,0
evt_003872,2026-04-21 21:11:00,user_000417,sess_001561,page_137,notícias,computador,redes sociais,0,1,21.7,54.0,0
evt_003873,2026-03-29 12:01:00,user_000644,sess_000728,page_110,estilo de vida,computador,orgânico,1,1,3.0,64.4,0
evt_003874,2026-04-07 06:01:00,user_002320,sess_001754,page_088,entretenimento,computador,orgânico,0,1,57.1,53.5,1
evt_003875,2026-04-06 04:54:00,user_000687,sess_001448,page_086,estilo de vida,celular,direto,1,1,101.9,17.8,0
evt_003876,2026-04-11 16:36:00,user_000131,sess_001965,page_131,entretenimento,computador,redes sociais,0,1,84.7,17.8,0
evt_003877,2026-03-15 17:36:00,user_000645,sess_001263,page_053,entretenimento,computador,orgânico,0,1,64.7,65.6,1
evt_003878,2026-03-11 16:41:00,user_000261,sess_001055,page_023,estilo de vida,computador,newsletter,0,1,71.4,56.2,1
evt_003879,2026-03-03 13:16:00,user_001868,sess_000376,page_128,tecnologia,celular,direto,0,1,6.0,60.8,0
evt_003880,2026-04-21 21:15:00,user_002918,sess_000797,page_015,notícias,celular,redes sociais,1,1,83.9,63.5,1
evt_003881,2026-03-14 09:58:00,user_000503,sess_001716,page_092,finanças,celular,orgânico,0,1,42.5,70.3,1
evt_003882,2026-04-04 12:14:00,user_002186,sess_000764,page_037,esportes,celular,direto,1,1,127.6,57.0,0
evt_003883,2026-03-28 07:02:00,user_001088,sess_000107,page_130,tecnologia,celular,direto,1,1,60.4,83.6,0
evt_003884,2026-03-10 17:47:00,user_000216,sess_000491,page_136,estilo de vida,celular,redes sociais,0,1,77.0,62.2,1
evt_003885,2026-03-25 20:03:00,user_002063,sess_001190,page_066,estilo de vida,tablet,direto,1,1,22.8,62.8,1
evt_003886,2026-03-05 23:48:00,user_000630,sess_001258,page_075,entretenimento,celular,orgânico,0,1,53.1,47.7,1
evt_003887,2026-03-11 14:24:00,user_001541,sess_001967,page_064,notícias,computador,orgânico,0,1,80.2,34.8,1
evt_003888,2026-03-09 09:09:00,user_001521,sess_001867,page_060,entretenimento,celular,referência,0,1,68.8,100.0,1
evt_003889,2026-04-19 11:09:00,user_001792,sess_001063,page_131,notícias,computador,orgânico,1,1,77.3,74.4,0
evt_003890,2026-04-04 01:04:00,user_000405,sess_001109,page_040,esportes,computador,redes sociais,1,1,172.9,63.0,0
evt_003891,2026-04-25 12:59:00,user_000753,sess_001601,page_134,estilo de vida,computador,referência,1,1,68.7,53.3,1
evt_003892,2026-03-27 03:49:00,user_002212,sess_000098,page_091,esportes,celular,orgânico,1,1,67.9,70.4,1
evt_003893,2026-03-13 01:56:00,user_002798,sess_001190,page_134,estilo de vida,tablet,newsletter,0,1,27.8,47.8,0
evt_003894,2026-04-06 12:21:00,user_000036,sess_000948,page_086,tecnologia,celular,referência,0,1,119.3,72.0,1
evt_003895,2026-04-25 18:35:00,user_001242,sess_001566,page_114,tecnologia,celular,direto,0,1,9.9,87.9,0
evt_003896,2026-04-01 22:56:00,user_002644,sess_001600,page_069,notícias,computador,direto,1,1,9.4,56.4,1
evt_003897,2026-03-02 01:43:00,user_000861,sess_001311,page_065,notícias,tablet,referência,0,1,61.9,89.0,0
evt_003898,2026-03-19 05:13:00,user_001343,sess_001314,page_036,notícias,computador,orgânico,1,1,36.9,52.7,0
evt_003899,2026-04-25 11:56:00,user_002713,sess_001382,page_030,finanças,tablet,direto,1,1,60.0,30.4,0
evt_003900,2026-04-01 02:25:00,user_002906,sess_001160,page_006,notícias,computador,orgânico,1,1,111.1,74.4,0
evt_003901,2026-04-27 02:46:00,user_001966,sess_000456,page_054,esportes,computador,referência,0,1,76.8,56.0,1
evt_003902,2026-03-31 13:21:00,user_002082,sess_000569,page_138,tecnologia,celular,redes sociais,1,1,44.7,74.6,0
evt_003903,2026-03-01 17:21:00,user_001842,sess_001483,page_131,entretenimento,computador,direto,0,1,84.2,35.6,1
evt_003904,2026-04-22 09:11:00,user_000851,sess_001237,page_096,tecnologia,computador,orgânico,0,1,76.3,48.3,0
evt_003905,2026-04-15 18:44:00,user_002660,sess_000476,page_051,notícias,celular,orgânico,0,1,39.9,84.9,1
evt_003906,2026-04-12 21:57:00,user_000103,sess_001755,page_073,estilo de vida,celular,referência,1,1,32.1,63.9,1
evt_003907,2026-04-28 05:05:00,user_000176,sess_001961,page_106,notícias,computador,orgânico,0,1,123.5,87.9,0
evt_003908,2026-03-12 18:31:00,user_001805,sess_001252,page_001,esportes,celular,redes sociais,0,1,19.5,45.5,0
evt_003909,2026-04-24 08:29:00,user_002513,sess_000456,page_129,finanças,celular,direto,1,1,179.9,100.0,1
evt_003910,2026-03-14 22:58:00,user_002442,sess_001876,page_121,entretenimento,computador,orgânico,0,1,71.8,100.0,1
evt_003911,2026-04-28 05:49:00,user_002033,sess_000474,page_135,estilo de vida,celular,orgânico,0,1,4.9,73.1,0
evt_003912,2026-03-12 11:39:00,user_001129,sess_000865,page_014,esportes,celular,orgânico,0,1,30.8,61.1,0
evt_003913,2026-04-03 00:27:00,user_001080,sess_001717,page_132,estilo de vida,celular,referência,1,1,51.5,66.7,0
evt_003914,2026-04-17 08:39:00,user_001277,sess_001041,page_086,entretenimento,computador,orgânico,0,1,52.7,78.9,0
evt_003915,2026-03-05 16:32:00,user_000769,sess_000486,page_078,notícias,celular,orgânico,1,1,94.6,63.0,0
