event_id,timestamp,publisher_id,site_id,session_id,page_id,page_category,ad_unit,ad_format,device,country,ad_requests,impressions,viewable_impressions,clicks,revenue
evt_003069,2026-03-05 04:42:00,demo_publisher,site A,sess_001006,page_022,finanças,topo da página,nativo,computador,BR,1,1,1,0,0.00779
evt_003070,2026-03-26 08:50:00,demo_publisher,site B,sess_000229,page_134,notícias,meio do artigo,mídia rica,computador,BR,3,3,3,0,0.02129
evt_003071,2026-03-29 20:49:00,demo_publisher,site B,sess_000181,page_049,entretenimento,intersticial,banner,computador,BR,5,4,2,0,0.01318
evt_003072,2026-03-15 09:57:00,demo_publisher,site A,sess_000041,page_024,notícias,lateral,vídeo,celular,BR,2,2,2,0,0.00821
evt_003073,2026-04-16 22:23:00,demo_publisher,site A,sess_001332,page_096,estilo de vida,rodapé fixo,vídeo,tablet,BR,6,4,3,0,0.02652
evt_003074,2026-04-04 21:28:00,demo_publisher,site B,sess_000838,page_031,estilo de vida,rodapé fixo,banner,tablet,BR,6,5,5,0,0.01814
evt_003075,2026-04-14 21:06:00,demo_publisher,site B,sess_001731,page_108,estilo de vida,topo da página,banner,celular,BR,1,1,0,0,0.002
evt_003076,2026-03-07 12:58:00,demo_publisher,site A,sess_001404,page_010,estilo de vida,intersticial,banner,celular,BR,3,2,2,0,0.00582
evt_003077,2026-04-18 21:42:00,demo_publisher,site B,sess_000283,page_073,tecnologia,meio do artigo,banner,celular,BR,2,2,1,0,0.00782
evt_003078,2026-03-13 08:46:00,demo_publisher,site C,sess_000201,page_057,estilo de vida,rodapé fixo,vídeo,celular,CL,6,4,3,0,0.022
evt_003079,2026-03-27 21:27:00,demo_publisher,site C,sess_000732,page_134,notícias,meio do artigo,nativo,computador,BR,5,3,2,0,0.02254
evt_003080,2026-03-27 08:41:00,demo_publisher,site C,sess_001841,page_073,esportes,meio do artigo,banner,celular,BR,5,3,1,0,0.00974
evt_003081,2026-04-19 05:36:00,demo_publisher,site B,sess_000098,page_129,estilo de vida,meio do artigo,vídeo,computador,BR,5,4,4,1,0.04071
evt_003082,2026-03-17 14:39:00,demo_publisher,site C,sess_000375,page_035,esportes,meio do artigo,banner,celular,BR,5,3,1,0,0.00888
evt_003083,2026-03-15 10:41:00,demo_publisher,site B,sess_000060,page_066,tecnologia,topo da página,vídeo,computador,US,5,4,3,0,0.05637
evt_003084,2026-03-21 09:03:00,demo_publisher,site A,sess_000827,page_114,esportes,meio do artigo,nativo,computador,BR,5,4,4,0,0.02687
evt_003085,2026-03-22 15:34:00,demo_publisher,site A,sess_001979,page_023,tecnologia,lateral,banner,celular,BR,6,5,1,0,0.0138
evt_003086,2026-03-11 21:37:00,demo_publisher,site B,sess_001367,page_129,notícias,rodapé fixo,nativo,computador,AR,4,3,3,0,0.01917
evt_003087,2026-03-11 13:57:00,demo_publisher,site B,sess_000987,page_108,tecnologia,topo da página,banner,tablet,BR,1,1,1,0,0.0053
evt_003088,2026-03-14 21:07:00,demo_publisher,site C,sess_000289,page_095,notícias,topo da página,mídia rica,tablet,BR,3,2,2,0,0.01283
evt_003089,2026-03-29 01:10:00,demo_publisher,site C,sess_000711,page_034,finanças,lateral,banner,celular,BR,5,4,2,0,0.02857
evt_003090,2026-03-21 14:25:00,demo_publisher,site A,sess_001049,page_114,esportes,lateral,mídia rica,celular,BR,6,3,1,0,0.0131
evt_003091,2026-03-24 12:33:00,demo_publisher,site C,sess_000550,page_118,estilo de vida,lateral,mídia rica,computador,BR,4,3,3,0,0.008
evt_003092,2026-04-13 03:26:00,demo_publisher,site A,sess_001410,page_041,notícias,intersticial,nativo,celular,BR,2,1,1,0,0.00154
evt_003093,2026-03-15 10:56:00,demo_publisher,site A,sess_001960,page_082,tecnologia,topo da página,vídeo,celular,BR,2,2,1,0,0.01998
evt_003094,2026-04-24 14:14:00,demo_publisher,site B,sess_000412,page_009,estilo de vida,meio do artigo,nativo,computador,US,6,4,2,0,0.02494
evt_003095,2026-04-15 02:33:00,demo_publisher,site C,sess_000505,page_055,entretenimento,rodapé fixo,banner,computador,AR,2,0,0,0,0.0
evt_003096,2026-03-11 11:32:00,demo_publisher,site C,sess_000253,page_021,tecnologia,lateral,mídia rica,computador,AR,1,1,0,0,0.0052
evt_003097,2026-03-19 19:56:00,demo_publisher,site B,sess_001451,page_078,estilo de vida,meio do artigo,banner,celular,MX,4,3,3,0,0.00696
evt_003098,2026-03-12 00:18:00,demo_publisher,site B,sess_000923,page_077,tecnologia,rodapé fixo,mídia rica,celular,BR,4,3,3,0,0.01098
evt_003099,2026-03-17 08:50:00,demo_publisher,site A,sess_000568,page_075,notícias,meio do artigo,nativo,computador,BR,4,4,3,0,0.00957
evt_003100,2026-03-22 22:18:00,demo_publisher,site C,sess_000439,page_095,estilo de vida,topo da página,banner,computador,BR,3,2,1,0,0.00624
evt_003101,2026-03-08 20:28:00,demo_publisher,site C,sess_000141,page_129,esportes,topo da página,banner,celular,CL,4,0,0,0,0.00036
evt_003102,2026-03-01 20:47:00,demo_publisher,site A,sess_000952,page_028,tecnologia,rodapé fixo,banner,computador,BR,3,1,0,0,0.0086
evt_003103,2026-03-27 07:54:00,demo_publisher,site A,sess_001366,page_030,notícias,rodapé fixo,banner,computador,US,3,2,1,0,0.01016
evt_003104,2026-04-12 01:25:00,demo_publisher,site A,sess_000470,page_030,finanças,topo da página,vídeo,computador,BR,2,2,1,0,0.0173
evt_003105,2026-03-19 04:16:00,demo_publisher,site C,sess_000004,page_130,estilo de vida,meio do artigo,banner,celular,CL,5,4,3,0,0.02086
evt_003106,2026-04-21 15:03:00,demo_publisher,site B,sess_000947,page_013,finanças,lateral,mídia rica,computador,BR,4,4,2,0,0.03124
evt_003107,2026-03-23 03:45:00,demo_publisher,site A,sess_001351,page_005,esportes,topo da página,banner,computador,BR,2,0,0,0,0.0
evt_003108,2026-04-24 01:08:00,demo_publisher,site B,sess_000690,page_023,finanças,rodapé fixo,nativo,celular,US,4,4,4,0,0.01704
evt_003109,2026-03-15 03:50:00,demo_publisher,site A,sess_000501,page_107,tecnologia,meio do artigo,banner,computador,BR,2,1,1,0,0.00554
evt_003110,2026-04-02 08:38:00,demo_publisher,site B,sess_000309,page_081,notícias,rodapé fixo,banner,tablet,BR,5,4,4,0,0.01124
evt_003111,2026-04-15 18:56:00,demo_publisher,site B,sess_001492,page_128,esportes,rodapé fixo,nativo,celular,AR,4,3,2,0,0.01369
evt_003112,2026-03-04 13:00:00,demo_publisher,site B,sess_001723,page_029,entretenimento,meio do artigo,banner,celular,BR,4,2,1,0,0.00288
evt_003113,2026-04-25 19:12:00,demo_publisher,site A,sess_001539,page_055,entretenimento,lateral,nativo,celular,BR,4,3,0,0,0.01053
evt_003114,2026-03-22 21:32:00,demo_publisher,site C,sess_001036,page_078,notícias,rodapé fixo,nativo,computador,AR,6,4,3,0,0.02893
evt_003115,2026-03-30 21:01:00,demo_publisher,site C,sess_001448,page_011,finanças,meio do artigo,banner,celular,BR,5,5,5,0,0.0201
evt_003116,2026-04-07 16:57:00,demo_publisher,site A,sess_000794,page_128,notícias,topo da página,nativo,computador,MX,2,2,2,0,0.01179
evt_003117,2026-04-08 13:55:00,demo_publisher,site B,sess_000049,page_112,entretenimento,rodapé fixo,banner,celular,AR,3,2,1,0,0.00212
evt_003118,2026-03-02 10:04:00,demo_publisher,site B,sess_000735,page_020,finanças,lateral,banner,computador,BR,4,3,2,0,0.02195
evt_003119,2026-04-22 00:43:00,demo_publisher,site B,sess_001407,page_118,finanças,lateral,vídeo,celular,BR,5,4,3,0,0.03972
evt_003120,2026-04-07 09:59:00,demo_publisher,site A,sess_001295,page_063,esportes,meio do artigo,banner,computador,BR,1,1,1,0,0.0007
evt_003121,2026-04-29 22:18:00,demo_publisher,site B,sess_001980,page_047,estilo de vida,lateral,banner,celular,BR,6,6,2,0,0.0322
evt_003122,2026-03-29 06:58:00,demo_publisher,site B,sess_001994,page_132,notícias,lateral,nativo,computador,BR,2,1,1,0,0.01096
evt_003123,2026-04-06 19:27:00,demo_publisher,site A,sess_000486,page_073,tecnologia,meio do artigo,nativo,computador,AR,3,2,2,0,0.00997
evt_003124,2026-03-27 11:07:00,demo_publisher,site A,sess_000020,page_032,finanças,topo da página,mídia rica,celular,AR,2,0,0,0,0.00154
evt_003125,2026-04-23 09:16:00,demo_publisher,site B,sess_000549,page_113,estilo de vida,meio do artigo,vídeo,celular,BR,4,4,2,0,0.0119
evt_003126,2026-04-19 22:38:00,demo_publisher,site A,sess_001752,page_100,tecnologia,lateral,vídeo,tablet,BR,2,2,1,0,0.01381
evt_003127,2026-04-24 12:23:00,demo_publisher,site C,sess_001627,page_027,notícias,topo da página,nativo,computador,BR,6,6,4,0,0.00914
evt_003128,2026-03-31 06:09:00,demo_publisher,site B,sess_000198,page_095,notícias,rodapé fixo,banner,computador,MX,2,1,1,0,0.0075
evt_003129,2026-04-17 11:41:00,demo_publisher,site B,sess_000321,page_088,finanças,topo da página,banner,celular,BR,2,2,2,0,0.0041
evt_003130,2026-03-22 12:39:00,demo_publisher,site B,sess_001127,page_039,tecnologia,rodapé fixo,vídeo,computador,BR,1,0,0,0,0.00162
evt_003131,2026-03-28 15:44:00,demo_publisher,site A,sess_001321,page_060,notícias,topo da página,banner,celular,BR,5,3,2,0,0.01135
evt_003132,2026-04-15 14:42:00,demo_publisher,site C,sess_001964,page_117,tecnologia,lateral,banner,computador,BR,6,5,0,0,0.04167
evt_003133,2026-03-05 20:51:00,demo_publisher,site A,sess_001510,page_025,finanças,meio do artigo,nativo,celular,BR,4,3,3,0,0.0128
evt_003134,2026-04-12 15:06:00,demo_publisher,site B,sess_000424,page_101,estilo de vida,lateral,vídeo,celular,CL,6,5,3,0,0.02717
evt_003135,2026-03-01 22:45:00,demo_publisher,site A,sess_000075,page_116,estilo de vida,intersticial,nativo,computador,BR,3,2,2,0,0.01895
evt_003136,2026-04-04 20:08:00,demo_publisher,site B,sess_001267,page_131,notícias,topo da página,banner,computador,BR,5,1,1,0,0.00236
evt_003137,2026-03-29 15:10:00,demo_publisher,site B,sess_001107,page_046,esportes,topo da página,mídia rica,celular,BR,6,6,6,0,0.02208
evt_003138,2026-03-29 02:53:00,demo_publisher,site B,sess_001843,page_038,tecnologia,topo da página,banner,celular,BR,5,3,1,0,0.01948
evt_003139,2026-03-30 15:48:00,demo_publisher,site C,sess_001152,page_130,finanças,meio do artigo,mídia rica,computador,US,1,1,0,0,0.00795
evt_003140,2026-03-30 12:23:00,demo_publisher,site C,sess_001002,page_065,estilo de vida,rodapé fixo,banner,celular,BR,6,4,3,0,0.02228
evt_003141,2026-03-25 10:36:00,demo_publisher,site A,sess_000607,page_080,entretenimento,topo da página,mídia rica,celular,BR,1,1,0,0,0.0
evt_003142,2026-03-28 01:57:00,demo_publisher,site C,sess_000173,page_072,notícias,rodapé fixo,mídia rica,celular,BR,1,1,1,0,0.00552
evt_003143,2026-04-04 02:09:00,demo_publisher,site A,sess_001752,page_072,finanças,meio do artigo,banner,celular,BR,2,1,1,0,0.00154
evt_003144,2026-04-15 19:23:00,demo_publisher,site B,sess_001652,page_087,esportes,intersticial,vídeo,celular,BR,5,4,3,0,0.03427
evt_003145,2026-04-03 03:06:00,demo_publisher,site C,sess_000326,page_059,notícias,meio do artigo,banner,celular,MX,6,3,2,0,0.01292
evt_003146,2026-04-08 13:13:00,demo_publisher,site A,sess_001408,page_055,entretenimento,intersticial,banner,computador,BR,4,2,1,0,0.00957
evt_003147,2026-04-20 04:43:00,demo_publisher,site B,sess_000729,page_056,entretenimento,meio do artigo,banner,computador,BR,3,3,2,0,0.0145
evt_003148,2026-04-29 08:53:00,demo_publisher,site B,sess_000874,page_092,esportes,intersticial,nativo,computador,CL,3,2,1,0,0.02104
evt_003149,2026-03-07 12:27:00,demo_publisher,site B,sess_001697,page_114,entretenimento,lateral,banner,computador,BR,5,4,1,0,0.01288
evt_003150,2026-04-12 18:36:00,demo_publisher,site C,sess_001684,page_078,notícias,meio do artigo,nativo,computador,BR,2,2,2,0,0.00595
evt_003151,2026-03-14 12:15:00,demo_publisher,site B,sess_000382,page_095,entretenimento,rodapé fixo,mídia rica,celular,US,2,2,1,0,0.00367
evt_003152,2026-03-12 19:21:00,demo_publisher,site B,sess_000615,page_058,tecnologia,meio do artigo,vídeo,computador,BR,2,2,1,0,0.01018
evt_003153,2026-04-17 13:55:00,demo_publisher,site A,sess_001642,page_108,notícias,meio do artigo,banner,celular,BR,3,1,1,0,0.00132
evt_003154,2026-03-05 02:54:00,demo_publisher,site A,sess_001834,page_055,estilo de vida,meio do artigo,nativo,computador,BR,5,1,1,0,0.00342
evt_003155,2026-04-20 20:53:00,demo_publisher,site B,sess_000159,page_059,tecnologia,rodapé fixo,banner,computador,BR,4,4,3,0,0.01729
evt_003156,2026-04-16 05:35:00,demo_publisher,site C,sess_001667,page_008,esportes,lateral,banner,computador,BR,1,0,0,0,0.0
evt_003157,2026-04-29 16:32:00,demo_publisher,site B,sess_000978,page_037,esportes,topo da página,mídia rica,celular,BR,2,2,2,0,0.01182
evt_003158,2026-04-10 01:50:00,demo_publisher,site B,sess_001181,page_103,estilo de vida,rodapé fixo,mídia rica,computador,BR,1,1,1,0,0.00917
evt_003159,2026-04-22 08:59:00,demo_publisher,site C,sess_000151,page_013,notícias,meio do artigo,banner,computador,US,3,3,2,0,0.00769
evt_003160,2026-03-08 02:41:00,demo_publisher,site C,sess_001361,page_032,notícias,topo da página,banner,celular,BR,4,4,3,0,0.01888
evt_003161,2026-04-23 09:27:00,demo_publisher,site B,sess_001356,page_108,esportes,topo da página,banner,computador,BR,2,2,0,0,0.01609
evt_003162,2026-03-10 14:52:00,demo_publisher,site A,sess_001325,page_122,tecnologia,topo da página,banner,computador,BR,1,1,1,0,0.00496
evt_003163,2026-03-19 20:39:00,demo_publisher,site B,sess_001581,page_058,esportes,lateral,banner,computador,BR,1,1,0,0,0.00362
evt_003164,2026-03-08 16:35:00,demo_publisher,site A,sess_001892,page_057,finanças,topo da página,banner,computador,US,5,3,2,0,0.02833
evt_003165,2026-03-25 02:23:00,demo_publisher,site A,sess_001699,page_071,notícias,topo da página,banner,computador,BR,3,3,3,0,0.01288
evt_003166,2026-04-14 22:33:00,demo_publisher,site C,sess_001489,page_108,notícias,meio do artigo,banner,computador,MX,6,4,3,0,0.03195
evt_003167,2026-03-17 02:02:00,demo_publisher,site C,sess_001962,page_066,estilo de vida,rodapé fixo,vídeo,celular,BR,4,4,2,0,0.01449
evt_003168,2026-04-19 07:57:00,demo_publisher,site B,sess_001349,page_025,notícias,lateral,vídeo,celular,BR,2,2,2,0,0.02245
evt_003169,2026-04-06 09:04:00,demo_publisher,site A,sess_001344,page_060,estilo de vida,meio do artigo,nativo,tablet,BR,1,1,1,0,0.00539
evt_003170,2026-04-07 17:39:00,demo_publisher,site A,sess_001084,page_036,finanças,lateral,banner,celular,BR,5,5,3,0,0.0182
evt_003171,2026-04-26 07:52:00,demo_publisher,site A,sess_001538,page_096,estilo de vida,topo da página,vídeo,computador,BR,3,2,0,0,0.01426
evt_003172,2026-03-26 21:51:00,demo_publisher,site A,sess_000143,page_020,esportes,rodapé fixo,banner,computador,BR,4,3,3,0,0.0103
evt_003173,2026-03-21 16:16:00,demo_publisher,site A,sess_001012,page_085,tecnologia,topo da página,mídia rica,celular,BR,3,2,1,0,0.00841
evt_003174,2026-04-29 16:09:00,demo_publisher,site B,sess_000851,page_019,notícias,topo da página,banner,computador,AR,1,1,0,0,0.00316
evt_003175,2026-04-03 10:04:00,demo_publisher,site A,sess_001825,page_136,entretenimento,meio do artigo,mídia rica,celular,BR,6,5,3,0,0.00707
evt_003176,2026-04-06 21:01:00,demo_publisher,site A,sess_000146,page_089,esportes,topo da página,banner,celular,BR,1,1,1,0,0.00502
evt_003177,2026-03-18 18:40:00,demo_publisher,site C,sess_001287,page_020,notícias,topo da página,vídeo,celular,BR,4,4,2,0,0.03639
evt_003178,2026-03-13 22:13:00,demo_publisher,site B,sess_000369,page_134,estilo de vida,lateral,banner,computador,BR,1,1,1,0,0.00238
evt_003179,2026-03-11 04:30:00,demo_publisher,site B,sess_001767,page_080,esportes,meio do artigo,vídeo,computador,AR,6,6,6,0,0.08164
evt_003180,2026-03-14 09:55:00,demo_publisher,site B,sess_001703,page_085,finanças,topo da página,nativo,computador,BR,2,1,1,0,0.00867
evt_003181,2026-03-12 17:04:00,demo_publisher,site C,sess_000471,page_009,tecnologia,lateral,banner,computador,US,4,3,1,0,0.02632
evt_003182,2026-04-14 19:16:00,demo_publisher,site B,sess_001743,page_027,tecnologia,lateral,vídeo,computador,BR,1,1,1,0,0.0084
evt_003183,2026-03-04 11:26:00,demo_publisher,site A,sess_000993,page_113,estilo de vida,rodapé fixo,banner,celular,BR,5,4,2,0,0.02185
evt_003184,2026-04-07 18:18:00,demo_publisher,site B,sess_001942,page_065,entretenimento,topo da página,nativo,computador,BR,2,1,1,0,0.00313
evt_003185,2026-04-26 22:58:00,demo_publisher,site A,sess_001459,page_086,finanças,rodapé fixo,banner,computador,BR,1,1,1,0,0.01044
evt_003186,2026-04-15 22:23:00,demo_publisher,site C,sess_000069,page_138,notícias,lateral,vídeo,computador,US,2,2,0,0,0.04277
evt_003187,2026-03-25 04:08:00,demo_publisher,site B,sess_000406,page_060,tecnologia,meio do artigo,vídeo,tablet,MX,4,1,0,0,0.00878
evt_003188,2026-03-04 13:32:00,demo_publisher,site B,sess_000807,page_053,esportes,topo da página,nativo,computador,BR,2,1,0,0,0.00522
evt_003189,2026-04-20 01:08:00,demo_publisher,site C,sess_000423,page_112,notícias,meio do artigo,vídeo,computador,BR,3,2,1,0,0.01193
evt_003190,2026-03-01 04:32:00,demo_publisher,site A,sess_000265,page_010,notícias,topo da página,mídia rica,celular,BR,1,1,0,0,0.00562
evt_003191,2026-04-10 21:06:00,demo_publisher,site C,sess_001956,page_064,esportes,lateral,nativo,computador,US,5,5,5,0,0.03115
evt_003192,2026-04-10 06:09:00,demo_publisher,site B,sess_001738,page_119,esportes,lateral,banner,computador,BR,3,1,0,0,0.0042
evt_003193,2026-03-12 12:21:00,demo_publisher,site C,sess_000869,page_032,esportes,topo da página,nativo,computador,BR,6,5,4,0,0.03456
evt_003194,2026-04-14 09:24:00,demo_publisher,site B,sess_000430,page_043,estilo de vida,topo da página,banner,tablet,MX,3,3,1,0,0.01868
evt_003195,2026-03-11 12:39:00,demo_publisher,site B,sess_000364,page_066,tecnologia,rodapé fixo,banner,celular,US,5,5,4,0,0.01725
evt_003196,2026-03-14 12:55:00,demo_publisher,site A,sess_001831,page_011,entretenimento,meio do artigo,banner,celular,BR,2,2,1,0,0.00292
evt_003197,2026-04-18 17:15:00,demo_publisher,site A,sess_000663,page_010,notícias,meio do artigo,vídeo,celular,BR,1,1,1,0,0.00663
evt_003198,2026-04-28 17:56:00,demo_publisher,site B,sess_000026,page_035,notícias,intersticial,nativo,celular,BR,4,2,1,0,0.00393
evt_003199,2026-03-16 21:11:00,demo_publisher,site A,sess_000795,page_125,estilo de vida,topo da página,nativo,computador,BR,4,4,4,0,0.0265
evt_003200,2026-04-25 06:43:00,demo_publisher,site A,sess_000909,page_031,notícias,lateral,banner,celular,BR,6,4,2,0,0.01468
evt_003201,2026-04-24 19:07:00,demo_publisher,site B,sess_001246,page_102,esportes,rodapé fixo,banner,celular,BR,5,3,2,0,0.02354
evt_003202,2026-04-16 03:56:00,demo_publisher,site A,sess_000678,page_060,estilo de vida,meio do artigo,vídeo,computador,BR,4,3,2,0,0.01744
evt_003203,2026-03-09 09:40:00,demo_publisher,site B,sess_001846,page_106,tecnologia,meio do artigo,nativo,celular,CL,1,1,1,0,0.00338
evt_003204,2026-03-18 23:09:00,demo_publisher,site A,sess_001287,page_046,notícias,rodapé fixo,mídia rica,computador,BR,5,2,2,0,0.01435
evt_003205,2026-04-10 15:54:00,demo_publisher,site A,sess_001973,page_122,estilo de vida,topo da página,nativo,computador,BR,2,2,1,0,0.0125
evt_003206,2026-04-29 22:52:00,demo_publisher,site B,sess_000734,page_052,estilo de vida,topo da página,banner,computador,BR,5,4,4,0,0.03196
evt_003207,2026-04-18 20:50:00,demo_publisher,site A,sess_001303,page_111,tecnologia,meio do artigo,nativo,computador,BR,5,5,2,0,0.05674
evt_003208,2026-03-26 05:11:00,demo_publisher,site A,sess_000731,page_116,esportes,rodapé fixo,vídeo,tablet,US,5,3,2,0,0.01444
evt_003209,2026-03-15 02:46:00,demo_publisher,site A,sess_001400,page_061,tecnologia,meio do artigo,banner,celular,BR,2,2,1,0,0.00404
evt_003210,2026-04-27 14:53:00,demo_publisher,site A,sess_001491,page_093,tecnologia,topo da página,nativo,computador,BR,3,3,0,0,0.01328
evt_003211,2026-03-17 13:44:00,demo_publisher,site A,sess_000644,page_017,esportes,meio do artigo,banner,celular,BR,1,1,1,0,0.00215
evt_003212,2026-03-21 12:47:00,demo_publisher,site B,sess_001875,page_070,estilo de vida,meio do artigo,banner,celular,BR,3,2,1,1,0.00212
evt_003213,2026-04-27 20:54:00,demo_publisher,site B,sess_001714,page_052,estilo de vida,lateral,banner,computador,BR,6,5,2,0,0.04018
evt_003214,2026-04-03 16:47:00,demo_publisher,site A,sess_001789,page_133,esportes,rodapé fixo,nativo,celular,BR,2,2,1,0,0.00824
